35,2,208.32,167.96,48.08,146.78,1,-1,-1,-1
35,3,187.97,182.86,38.99,119.57,1,-1,-1,-1
35,14,527.57,184.12,39.12,119.78,1,-1,-1,-1
36,2,203.05,162.21,50.66,154.58,1,-1,-1,-1
36,14,535.72,184.80,39.09,119.66,1,-1,-1,-1
37,2,195.83,160.04,54.02,164.76,1,-1,-1,-1
37,14,547.30,188.19,40.96,125.36,1,-1,-1,-1
38,2,202.18,164.96,50.78,154.83,1,-1,-1,-1
38,14,563.82,186.35,39.80,121.77,1,-1,-1,-1
39,2,199.57,164.37,51.66,157.51,1,-1,-1,-1
39,14,575.26,185.59,39.31,120.26,1,-1,-1,-1
40,14,589.89,190.63,39.12,119.66,1,-1,-1,-1
40,17,253.92,167.95,39.60,120.59,1,-1,-1,-1
41,2,191.62,159.97,51.94,158.31,1,-1,-1,-1
41,3,246.31,184.81,39.15,119.96,1,-1,-1,-1
41,14,598.94,191.49,39.30,120.21,1,-1,-1,-1
41,17,272.44,165.01,41.13,125.26,1,-1,-1,-1
42,2,193.03,150.60,57.23,174.33,1,-1,-1,-1
42,3,255.79,179.33,39.07,119.64,1,-1,-1,-1
42,17,286.13,160.23,46.23,140.80,1,-1,-1,-1
43,2,185.81,147.43,59.04,179.79,1,-1,-1,-1
43,3,265.42,174.61,40.94,125.29,1,-1,-1,-1
43,17,297.01,158.62,47.96,146.05,1,-1,-1,-1
44,2,183.00,146.22,59.74,181.84,1,-1,-1,-1
44,3,274.35,172.89,41.63,127.35,1,-1,-1,-1
44,17,307.22,158.10,48.56,147.86,1,-1,-1,-1
45,2,182.05,144.16,62.76,190.95,1,-1,-1,-1
45,3,284.53,174.29,43.87,134.11,1,-1,-1,-1
45,17,323.57,157.98,48.72,148.33,1,-1,-1,-1
46,2,172.33,141.06,66.82,203.21,1,-1,-1,-1
46,3,297.88,172.84,42.77,130.72,1,-1,-1,-1
46,17,330.89,151.45,51.06,155.44,1,-1,-1,-1
47,2,159.74,139.88,68.40,207.93,1,-1,-1,-1
47,3,299.74,169.71,46.43,141.81,1,-1,-1,-1
47,17,340.15,149.05,51.91,158.01,1,-1,-1,-1
48,2,154.78,139.49,68.98,209.64,1,-1,-1,-1
48,3,306.74,168.56,47.78,145.88,1,-1,-1,-1
48,17,351.67,147.75,54.64,166.28,1,-1,-1,-1
49,2,140.94,126.63,72.34,219.77,1,-1,-1,-1
49,3,316.60,162.26,50.54,154.22,1,-1,-1,-1
49,17,363.02,147.30,55.66,169.35,1,-1,-1,-1
50,2,126.64,122.15,80.61,244.78,1,-1,-1,-1
50,3,325.33,165.66,49.39,150.66,1,-1,-1,-1
50,17,374.30,147.21,56.01,170.39,1,-1,-1,-1
51,2,115.03,114.32,87.61,265.91,1,-1,-1,-1
51,3,337.96,161.18,53.58,163.36,1,-1,-1,-1
51,17,387.83,138.27,58.69,178.51,1,-1,-1,-1
52,2,108.76,111.07,90.21,273.81,1,-1,-1,-1
52,3,341.60,159.48,52.79,160.90,1,-1,-1,-1
52,17,394.08,132.77,62.46,189.93,1,-1,-1,-1
53,2,78.38,117.62,86.67,262.96,1,-1,-1,-1
53,3,343.67,158.91,54.83,167.05,1,-1,-1,-1
53,17,396.23,130.67,63.92,194.30,1,-1,-1,-1
53,19,317.02,209.03,19.02,58.94,1,-1,-1,-1
54,2,37.52,104.74,94.34,286.09,1,-1,-1,-1
54,3,344.30,150.52,58.15,177.09,1,-1,-1,-1
54,17,404.94,129.94,64.44,195.85,1,-1,-1,-1
54,19,317.56,209.45,18.77,58.15,1,-1,-1,-1
55,2,10.70,96.04,92.99,281.91,1,-1,-1,-1
55,3,343.48,145.66,62.16,189.24,1,-1,-1,-1
55,17,406.14,124.16,61.81,187.82,1,-1,-1,-1
56,2,-1.24,92.24,95.27,288.83,1,-1,-1,-1
56,3,343.86,145.39,61.02,185.70,1,-1,-1,-1
56,17,408.58,115.50,66.55,202.18,1,-1,-1,-1
57,3,340.31,141.37,66.22,201.44,1,-1,-1,-1
57,17,408.83,107.97,71.44,216.96,1,-1,-1,-1
58,3,340.12,132.77,74.62,226.87,1,-1,-1,-1
58,17,406.87,109.76,76.71,232.86,1,-1,-1,-1
59,3,344.38,124.54,81.46,247.51,1,-1,-1,-1
59,17,415.88,100.55,78.78,239.09,1,-1,-1,-1
59,19,297.23,202.64,20.38,63.14,1,-1,-1,-1
60,3,351.45,126.07,80.74,245.23,1,-1,-1,-1
60,17,416.50,90.43,83.17,252.31,1,-1,-1,-1
60,19,294.64,201.85,20.51,63.57,1,-1,-1,-1
60,20,100.29,205.80,20.82,64.51,1,-1,-1,-1
61,3,359.36,121.88,83.93,254.80,1,-1,-1,-1
61,17,430.23,82.13,92.81,281.44,1,-1,-1,-1
61,19,298.14,202.71,21.66,67.10,1,-1,-1,-1
61,20,100.00,206.22,20.64,63.96,1,-1,-1,-1
62,3,367.04,102.49,88.99,270.06,1,-1,-1,-1
62,17,443.14,83.21,88.83,269.28,1,-1,-1,-1
62,19,296.25,202.11,21.91,67.89,1,-1,-1,-1
63,3,377.77,90.19,99.43,301.61,1,-1,-1,-1
63,17,460.52,69.57,99.60,301.84,1,-1,-1,-1
64,3,390.56,94.04,99.26,300.97,1,-1,-1,-1
64,17,464.71,55.29,113.23,342.99,1,-1,-1,-1
65,3,400.26,87.00,103.47,313.61,1,-1,-1,-1
65,17,488.78,47.58,113.87,344.82,1,-1,-1,-1
65,19,298.67,198.86,22.03,68.22,1,-1,-1,-1
66,3,410.99,77.02,114.86,347.97,1,-1,-1,-1
66,17,505.90,46.65,118.99,360.18,1,-1,-1,-1
66,19,299.93,201.11,21.00,65.03,1,-1,-1,-1
67,3,433.24,60.36,124.66,377.51,1,-1,-1,-1
67,17,519.13,32.30,126.39,382.47,1,-1,-1,-1
67,19,299.03,200.68,21.07,65.26,1,-1,-1,-1
68,3,446.03,40.00,140.40,424.97,1,-1,-1,-1
68,17,529.10,26.21,130.39,394.56,1,-1,-1,-1
69,3,466.57,30.60,140.73,425.80,1,-1,-1,-1
69,19,300.45,202.06,20.56,63.68,1,-1,-1,-1
69,20,90.88,201.74,25.19,78.00,1,-1,-1,-1
70,3,496.33,28.22,146.85,444.16,1,-1,-1,-1
70,19,299.81,209.15,21.52,66.63,1,-1,-1,-1
70,20,87.11,208.23,25.39,78.57,1,-1,-1,-1
70,25,413.34,198.48,29.31,89.94,1,-1,-1,-1
71,3,506.62,21.64,151.57,458.43,1,-1,-1,-1
71,19,297.52,211.33,24.01,74.31,1,-1,-1,-1
71,20,85.91,208.51,25.77,79.75,1,-1,-1,-1
71,25,406.23,202.47,30.95,94.95,1,-1,-1,-1
72,19,296.57,209.40,23.86,73.83,1,-1,-1,-1
72,25,406.33,202.64,29.94,91.85,1,-1,-1,-1
73,19,295.79,209.91,24.18,74.82,1,-1,-1,-1
73,25,415.19,193.67,29.53,90.60,1,-1,-1,-1
74,19,303.58,208.43,23.79,73.56,1,-1,-1,-1
74,25,413.21,190.46,32.50,99.70,1,-1,-1,-1
75,19,305.35,201.57,23.73,73.36,1,-1,-1,-1
75,20,80.07,196.57,28.91,89.36,1,-1,-1,-1
75,25,412.53,184.81,33.53,102.83,1,-1,-1,-1
76,19,306.73,187.60,24.84,76.77,1,-1,-1,-1
76,20,79.55,187.26,29.23,90.27,1,-1,-1,-1
76,25,410.25,168.65,37.25,114.21,1,-1,-1,-1
77,19,303.09,186.95,26.45,81.69,1,-1,-1,-1
77,20,78.33,185.79,29.72,91.78,1,-1,-1,-1
77,25,409.39,167.67,38.65,118.47,1,-1,-1,-1
78,19,302.26,192.29,25.89,79.95,1,-1,-1,-1
78,25,409.05,172.57,39.18,120.04,1,-1,-1,-1
79,19,301.32,192.61,26.85,82.89,1,-1,-1,-1
79,25,405.75,171.70,41.17,126.09,1,-1,-1,-1
80,19,298.19,194.67,26.02,80.31,1,-1,-1,-1
80,20,63.42,193.20,29.43,90.79,1,-1,-1,-1
80,25,402.52,169.23,40.12,122.85,1,-1,-1,-1
81,19,296.18,197.36,26.89,82.96,1,-1,-1,-1
81,20,61.28,192.69,29.77,91.86,1,-1,-1,-1
81,25,397.71,170.59,41.48,126.97,1,-1,-1,-1
82,2,122.90,209.85,27.04,82.31,1,-1,-1,-1
82,19,292.80,203.45,26.02,80.24,1,-1,-1,-1
82,20,51.31,192.82,36.82,113.44,1,-1,-1,-1
82,25,394.25,179.23,40.17,122.91,1,-1,-1,-1
83,2,129.43,215.25,23.91,72.79,1,-1,-1,-1
83,19,292.06,202.06,28.19,86.89,1,-1,-1,-1
83,20,48.44,192.38,37.79,116.42,1,-1,-1,-1
83,25,394.64,180.10,41.45,126.80,1,-1,-1,-1
84,19,295.61,201.55,28.98,89.30,1,-1,-1,-1
84,20,54.14,192.72,38.71,119.10,1,-1,-1,-1
84,25,398.31,183.06,40.10,122.63,1,-1,-1,-1
85,19,302.53,199.99,28.02,86.32,1,-1,-1,-1
85,20,55.31,187.56,39.07,120.07,1,-1,-1,-1
85,25,401.88,181.58,41.39,126.54,1,-1,-1,-1
86,19,307.79,196.71,28.92,89.04,1,-1,-1,-1
86,20,60.92,185.64,39.20,120.38,1,-1,-1,-1
86,25,403.21,175.52,41.86,127.95,1,-1,-1,-1
87,19,311.02,198.11,27.97,86.11,1,-1,-1,-1
87,20,63.15,184.92,39.24,120.42,1,-1,-1,-1
87,25,403.74,173.18,42.03,128.42,1,-1,-1,-1
87,32,245.07,213.00,19.00,59.00,1,-1,-1,-1
88,19,312.25,194.87,27.57,84.89,1,-1,-1,-1
88,20,61.52,182.05,41.06,125.92,1,-1,-1,-1
88,25,403.95,172.32,42.07,128.53,1,-1,-1,-1
88,32,245.19,209.95,19.00,59.00,1,-1,-1,-1
89,19,312.67,193.67,27.42,84.41,1,-1,-1,-1
89,20,58.30,178.45,39.96,122.46,1,-1,-1,-1
89,25,398.94,168.02,44.06,134.55,1,-1,-1,-1
89,32,245.19,208.97,19.00,59.00,1,-1,-1,-1
89,33,204.61,193.22,27.28,83.88,1,-1,-1,-1
90,19,313.25,190.72,30.08,92.55,1,-1,-1,-1
90,20,57.06,177.06,39.47,120.93,1,-1,-1,-1
90,25,402.05,170.36,42.85,130.83,1,-1,-1,-1
90,32,245.56,207.93,19.00,59.00,1,-1,-1,-1
90,33,204.61,192.17,27.28,83.88,1,-1,-1,-1
91,19,313.46,189.64,31.06,95.53,1,-1,-1,-1
91,20,56.63,176.58,39.27,120.27,1,-1,-1,-1
91,25,398.21,173.44,44.33,135.33,1,-1,-1,-1
91,35,483.54,202.91,23.17,71.77,1,-1,-1,-1
92,19,315.63,192.79,30.07,92.46,1,-1,-1,-1
92,20,53.53,179.03,41.04,125.61,1,-1,-1,-1
92,25,396.31,178.08,42.91,130.98,1,-1,-1,-1
92,32,242.69,207.60,23.00,71.40,1,-1,-1,-1
92,35,483.64,206.47,22.47,69.61,1,-1,-1,-1
93,19,318.54,190.46,31.05,95.47,1,-1,-1,-1
93,20,48.83,176.50,43.66,133.55,1,-1,-1,-1
93,25,401.21,179.95,42.32,129.16,1,-1,-1,-1
93,32,246.75,207.45,22.51,69.86,1,-1,-1,-1
93,35,483.95,207.62,22.76,70.51,1,-1,-1,-1
94,19,323.81,189.60,31.42,96.57,1,-1,-1,-1
94,20,53.44,176.46,40.94,125.20,1,-1,-1,-1
94,25,403.07,175.02,42.09,128.44,1,-1,-1,-1
94,32,251.53,207.44,22.28,69.12,1,-1,-1,-1
94,33,215.08,189.45,31.25,96.09,1,-1,-1,-1
94,35,492.54,203.43,20.84,64.55,1,-1,-1,-1
95,19,330.03,185.07,31.55,96.95,1,-1,-1,-1
95,20,52.34,175.56,41.42,126.69,1,-1,-1,-1
95,25,404.59,169.12,44.00,134.25,1,-1,-1,-1
95,32,252.39,206.84,22.70,70.41,1,-1,-1,-1
95,33,218.40,192.93,30.11,92.56,1,-1,-1,-1
95,35,497.47,199.46,22.79,70.58,1,-1,-1,-1
96,19,329.81,187.28,30.19,92.77,1,-1,-1,-1
96,25,403.29,162.40,49.08,149.69,1,-1,-1,-1
96,33,220.22,192.67,30.49,93.71,1,-1,-1,-1
96,35,495.66,198.27,23.37,72.36,1,-1,-1,-1
97,19,324.63,180.19,35.97,110.43,1,-1,-1,-1
97,25,398.07,159.42,48.83,148.87,1,-1,-1,-1
97,32,249.86,203.56,22.17,68.76,1,-1,-1,-1
97,35,491.19,198.25,22.52,69.71,1,-1,-1,-1
98,19,322.86,177.68,38.01,116.64,1,-1,-1,-1
98,25,393.79,158.73,50.93,155.24,1,-1,-1,-1
98,32,250.29,202.75,22.45,69.62,1,-1,-1,-1
98,35,492.15,197.54,22.65,70.12,1,-1,-1,-1
99,19,322.05,176.69,38.85,119.15,1,-1,-1,-1
99,25,388.40,151.35,54.12,164.89,1,-1,-1,-1
99,39,520.69,183.02,31.47,96.75,1,-1,-1,-1
100,19,322.72,175.22,39.74,121.88,1,-1,-1,-1
100,25,379.03,155.63,55.35,168.59,1,-1,-1,-1
100,39,519.57,183.19,32.23,99.09,1,-1,-1,-1
101,25,375.31,157.44,55.81,169.94,1,-1,-1,-1
101,39,514.90,183.05,31.62,97.21,1,-1,-1,-1
102,25,373.25,156.12,56.88,173.20,1,-1,-1,-1
102,39,509.20,183.04,31.57,97.05,1,-1,-1,-1
103,39,502.86,183.04,31.55,96.97,1,-1,-1,-1
104,39,499.44,183.10,31.82,97.78,1,-1,-1,-1
105,2,78.38,189.84,41.81,127.34,1,-1,-1,-1
106,2,71.76,189.52,42.04,128.05,1,-1,-1,-1
107,2,69.74,188.83,42.56,129.65,1,-1,-1,-1
109,33,170.62,177.25,38.69,118.79,1,-1,-1,-1
109,42,92.40,171.08,46.88,142.77,1,-1,-1,-1
110,33,165.30,173.72,40.84,125.25,1,-1,-1,-1
110,42,86.59,177.38,43.69,133.04,1,-1,-1,-1
111,33,159.24,174.46,43.56,133.44,1,-1,-1,-1
111,42,82.88,176.00,44.63,135.91,1,-1,-1,-1
112,33,156.92,174.78,44.62,136.59,1,-1,-1,-1
112,42,75.38,175.57,44.92,136.81,1,-1,-1,-1
112,45,255.71,53.00,128.97,389.00,1,-1,-1,-1
113,33,150.69,170.44,47.10,144.05,1,-1,-1,-1
113,42,65.90,171.43,49.71,151.38,1,-1,-1,-1
113,45,268.10,68.84,122.33,368.96,1,-1,-1,-1
114,33,147.38,169.24,48.12,147.16,1,-1,-1,-1
114,42,63.23,173.75,46.98,143.05,1,-1,-1,-1
114,45,279.79,60.92,133.78,403.50,1,-1,-1,-1
115,25,244.15,129.28,78.38,238.35,1,-1,-1,-1
115,42,54.92,170.87,50.37,153.36,1,-1,-1,-1
115,45,306.63,73.92,130.97,395.02,1,-1,-1,-1
116,25,239.53,123.27,82.85,251.69,1,-1,-1,-1
116,42,49.69,169.00,49.29,150.05,1,-1,-1,-1
116,45,315.82,78.73,129.77,391.41,1,-1,-1,-1
117,25,226.87,121.11,84.49,256.50,1,-1,-1,-1
117,33,138.77,168.09,48.48,148.14,1,-1,-1,-1
117,42,43.35,169.19,51.13,155.63,1,-1,-1,-1
117,45,337.26,88.87,117.76,355.19,1,-1,-1,-1
118,25,208.80,114.02,89.01,270.04,1,-1,-1,-1
118,33,137.46,168.95,50.83,155.23,1,-1,-1,-1
118,42,41.15,169.28,51.80,157.65,1,-1,-1,-1
118,45,344.01,92.27,113.30,341.76,1,-1,-1,-1
119,25,198.78,103.87,94.88,287.70,1,-1,-1,-1
119,33,137.34,168.36,49.41,150.80,1,-1,-1,-1
119,42,36.76,162.00,57.09,173.70,1,-1,-1,-1
119,45,356.26,112.65,101.65,306.65,1,-1,-1,-1
120,25,182.60,99.92,97.18,294.54,1,-1,-1,-1
120,33,134.57,167.53,50.13,153.00,1,-1,-1,-1
120,42,35.14,159.27,59.08,179.70,1,-1,-1,-1
120,45,393.19,110.42,102.75,310.00,1,-1,-1,-1
121,25,176.41,98.45,98.04,297.03,1,-1,-1,-1
121,42,34.75,158.23,59.83,181.97,1,-1,-1,-1
121,45,395.72,86.89,113.92,343.69,1,-1,-1,-1
122,19,248.76,168.15,48.11,147.24,1,-1,-1,-1
122,25,155.38,88.94,102.81,311.38,1,-1,-1,-1
122,42,25.92,158.41,57.51,174.88,1,-1,-1,-1
122,45,405.24,100.17,107.62,324.73,1,-1,-1,-1
122,47,328.15,143.05,65.17,197.58,1,-1,-1,-1
123,19,248.12,173.54,45.75,139.89,1,-1,-1,-1
123,25,141.19,94.29,100.18,303.31,1,-1,-1,-1
123,42,22.68,158.56,56.52,171.86,1,-1,-1,-1
123,45,411.83,95.11,110.29,332.79,1,-1,-1,-1
123,47,316.81,137.18,71.49,216.73,1,-1,-1,-1
124,19,246.69,170.15,47.37,144.70,1,-1,-1,-1
124,25,119.98,91.45,108.45,328.26,1,-1,-1,-1
124,39,385.46,177.05,38.77,118.96,1,-1,-1,-1
124,42,15.32,157.10,61.60,187.25,1,-1,-1,-1
124,45,423.89,103.35,106.23,320.55,1,-1,-1,-1
124,47,318.07,148.72,69.97,212.13,1,-1,-1,-1
125,19,239.56,168.97,47.95,146.38,1,-1,-1,-1
125,25,97.77,90.40,111.55,337.53,1,-1,-1,-1
125,39,383.40,176.93,38.92,119.33,1,-1,-1,-1
125,42,12.62,156.57,63.48,192.90,1,-1,-1,-1
125,45,441.93,106.38,104.73,316.06,1,-1,-1,-1
125,47,309.31,153.18,69.25,209.94,1,-1,-1,-1
126,19,243.65,168.53,48.18,146.97,1,-1,-1,-1
126,25,78.01,78.80,117.83,356.42,1,-1,-1,-1
126,39,382.68,176.88,38.99,119.45,1,-1,-1,-1
126,42,11.20,157.41,61.41,186.60,1,-1,-1,-1
126,45,454.57,115.90,99.48,300.24,1,-1,-1,-1
126,47,296.68,154.67,68.96,209.04,1,-1,-1,-1
127,19,245.35,168.38,48.25,147.15,1,-1,-1,-1
127,25,55.24,74.31,120.25,363.63,1,-1,-1,-1
127,39,382.60,176.87,39.02,119.46,1,-1,-1,-1
127,42,10.91,157.82,60.52,183.86,1,-1,-1,-1
127,45,466.52,110.64,102.42,309.14,1,-1,-1,-1
127,47,279.03,156.94,65.68,199.10,1,-1,-1,-1
128,19,246.08,168.34,48.28,147.17,1,-1,-1,-1
128,25,48.85,59.41,126.66,382.93,1,-1,-1,-1
128,39,377.48,176.88,39.02,119.43,1,-1,-1,-1
128,42,6.73,156.95,61.31,186.25,1,-1,-1,-1
128,45,475.82,117.15,98.79,298.20,1,-1,-1,-1
128,47,272.95,157.64,64.45,195.37,1,-1,-1,-1
129,19,244.49,168.02,48.53,147.94,1,-1,-1,-1
129,25,30.23,53.68,129.12,390.26,1,-1,-1,-1
129,39,376.59,173.88,40.89,125.08,1,-1,-1,-1
129,45,494.36,114.07,93.03,280.86,1,-1,-1,-1
129,47,262.21,148.88,64.02,194.08,1,-1,-1,-1
130,25,6.68,51.56,130.00,392.83,1,-1,-1,-1
130,33,155.40,157.08,63.42,193.33,1,-1,-1,-1
130,39,375.48,175.72,39.76,121.58,1,-1,-1,-1
130,45,497.85,118.29,95.50,288.34,1,-1,-1,-1
130,47,255.05,155.56,60.94,184.74,1,-1,-1,-1
131,25,-7.92,47.12,132.89,401.59,1,-1,-1,-1
131,33,154.85,145.70,67.02,204.07,1,-1,-1,-1
131,39,369.97,171.18,39.29,120.13,1,-1,-1,-1
131,45,501.38,126.65,92.01,277.83,1,-1,-1,-1
131,47,244.45,158.01,59.82,181.35,1,-1,-1,-1
132,33,154.64,141.63,68.34,207.94,1,-1,-1,-1
132,39,367.75,167.71,43.00,131.40,1,-1,-1,-1
132,45,502.00,129.68,90.77,274.10,1,-1,-1,-1
132,47,241.01,158.83,59.44,180.24,1,-1,-1,-1
133,33,158.93,132.83,75.40,229.25,1,-1,-1,-1
133,39,367.75,170.35,42.42,129.61,1,-1,-1,-1
133,45,514.38,124.90,86.23,260.43,1,-1,-1,-1
133,47,234.23,158.01,62.28,188.82,1,-1,-1,-1
133,53,330.77,185.00,38.99,119.00,1,-1,-1,-1
134,19,263.21,169.58,51.53,156.99,1,-1,-1,-1
134,33,160.56,129.48,78.13,237.38,1,-1,-1,-1
134,39,361.26,167.48,44.15,134.83,1,-1,-1,-1
134,45,524.57,127.02,84.23,254.40,1,-1,-1,-1
134,47,221.66,158.72,60.45,183.30,1,-1,-1,-1
134,53,328.19,185.00,38.99,119.00,1,-1,-1,-1
135,19,262.15,162.63,54.31,165.38,1,-1,-1,-1
135,33,161.19,128.21,79.19,240.49,1,-1,-1,-1
135,39,359.86,170.36,42.84,130.80,1,-1,-1,-1
135,47,217.26,158.94,59.76,181.21,1,-1,-1,-1
136,19,261.79,160.28,55.27,168.23,1,-1,-1,-1
136,33,171.62,127.81,79.57,241.51,1,-1,-1,-1
136,39,352.41,167.52,44.29,135.21,1,-1,-1,-1
136,47,209.40,159.83,59.27,179.73,1,-1,-1,-1
137,19,261.63,159.39,55.63,169.28,1,-1,-1,-1
137,33,172.81,122.67,83.33,252.81,1,-1,-1,-1
137,39,349.71,166.47,44.83,136.82,1,-1,-1,-1
138,19,261.54,159.07,55.75,169.60,1,-1,-1,-1
138,33,181.06,114.47,88.63,268.80,1,-1,-1,-1
138,39,345.99,165.69,45.33,138.34,1,-1,-1,-1
138,45,554.38,135.33,73.93,223.36,1,-1,-1,-1
139,19,261.49,158.99,55.78,169.66,1,-1,-1,-1
